metric_00,metric_01,metric_02,metric_03,metric_04,metric_05,metric_06,metric_07,metric_08,metric_09,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23,metric_24,metric_25,metric_26,metric_27,metric_28,metric_29,metric_30,metric_31,metric_32,metric_33,metric_34,metric_35,metric_36,metric_37,timestamp,anomaly,anomaly_pred,hybrid_score
0.053763,0.056144,0.041249,0.051103,0.0,0.905128,0.241055,0.0,0.014051,0.000244,0.140028,0.108108,0.027397,0.047436,0.065398,0.155634,0.0,0.0,0.084533,0.060494,0.067543,0.052115,0.972009,0.014167,0.021865,0.012915,0.0,0.056011,0.0,0.010029,0.04811,0.034997,0.0,4.5e-05,0.049736,0.049805,0.0,0.0,2024-03-10 18:25:00,0,0,0.10432170879689659
0.064516,0.086864,0.052397,0.052265,0.0,0.905128,0.241996,0.0,0.016037,0.000122,0.198096,0.121622,0.041096,0.041156,0.078676,0.213353,0.0,0.0,0.077226,0.058108,0.06735,0.053229,0.958588,0.009167,0.023789,0.008523,0.0,0.055873,0.0,0.010029,0.049006,0.036027,0.0,4.5e-05,0.049301,0.04937,0.0,0.0,2024-03-10 18:30:00,0,0,0.11094091499935016
0.053763,0.059322,0.051282,0.052265,0.0,0.902564,0.241055,0.0,0.018166,0.000244,0.150701,0.148649,0.054795,0.052925,0.081252,0.165815,0.0,0.0,0.072064,0.056301,0.06144,0.047262,0.920835,0.012404,0.018366,0.011354,0.0,0.051598,0.0,0.010029,0.044157,0.036027,0.0,3.4e-05,0.04865,0.048646,0.0,0.0,2024-03-10 18:35:00,0,0,0.09868403903659048
0.053763,0.059322,0.052397,0.052265,0.0,0.902564,0.241055,0.0,0.015328,0.000122,0.150123,0.094595,0.027397,0.03865,0.076893,0.165891,0.0,0.0,0.072963,0.05666,0.06243,0.049032,0.926505,0.010064,0.02064,0.009245,0.0,0.052012,0.0,0.008596,0.045341,0.031909,0.000386,1.1e-05,0.047202,0.047271,0.0,0.0,2024-03-10 18:40:00,0,0,0.08497530735243447
0.053763,0.088983,0.06689,0.059233,0.0,0.902564,0.241055,0.0,0.015896,0.000244,0.137716,0.121622,0.027397,0.037663,0.08046,0.152984,0.0,0.0,0.07385,0.056538,0.063887,0.049132,0.967057,0.008141,0.019941,0.00757,0.0,0.05341,0.0,0.008596,0.045709,0.037571,0.0,3.4e-05,0.049374,0.049443,0.0,0.0,2024-03-10 18:45:00,0,0,0.09991699675185074
0.053763,0.082627,0.072464,0.061556,0.0,0.9,0.239171,0.0,0.011638,0.000122,0.117448,0.094595,0.027397,0.035134,0.060444,0.135006,0.0,0.0,0.074701,0.055818,0.060588,0.047441,0.907271,0.011763,0.019941,0.010834,0.0,0.050278,0.0,0.008596,0.043725,0.027792,0.000386,2.2e-05,0.045682,0.045751,0.0,0.0,2024-03-10 18:50:00,0,0,0.08913553682643033
0.064516,0.067797,0.071349,0.061556,0.0,0.9,0.23823,0.0,0.013341,0.000977,0.152127,0.148649,0.041096,0.035845,0.068767,0.165853,0.0,0.0,0.074922,0.058967,0.069027,0.053727,0.990813,0.012436,0.022914,0.011499,0.0,0.057587,0.0,0.008596,0.049822,0.043747,0.0,4.5e-05,0.051763,0.051831,0.0,0.0,2024-03-10 18:55:00,0,0,0.11056312620526709
0.053763,0.03178,0.059086,0.058072,0.0,0.902564,0.237288,0.0,0.013199,0.0,0.120607,0.094595,0.027397,0.0419,0.064804,0.136444,0.0,0.0,0.070019,0.053108,0.059186,0.046287,0.91861,0.013654,0.019591,0.012539,0.0,0.049194,0.0,0.008596,0.042732,0.028821,0.0,4.5e-05,0.044885,0.044954,0.0,0.0,2024-03-10 19:00:00,0,0,0.09838160889808063
0.064516,0.086864,0.068004,0.060395,0.0,0.902564,0.23823,0.0,0.013199,0.000366,0.150008,0.135135,0.041096,0.042947,0.064011,0.16608,0.0,0.0,0.076241,0.055722,0.0679,0.052414,0.978684,0.013301,0.022389,0.012192,0.0,0.056582,0.0,0.008596,0.04859,0.042717,0.0,4.5e-05,0.050966,0.051035,0.0,0.0,2024-03-10 19:05:00,0,0,0.10646896729722227
0.064516,0.063559,0.065775,0.060395,0.0,0.902564,0.23823,0.0,0.014476,0.000244,0.137061,0.108108,0.027397,0.035868,0.074713,0.152265,0.0,0.0,0.082882,0.056494,0.061852,0.047958,0.978325,0.011795,0.020115,0.010806,0.0,0.051243,0.0,0.008596,0.044189,0.028821,0.0,4.5e-05,0.044596,0.044665,0.0,0.0,2024-03-10 19:10:00,0,0,0.08749556199543199
0.053763,0.126059,0.079153,0.065041,0.0,0.902564,0.237288,0.0,0.011922,0.000244,0.134903,0.121622,0.027397,0.037907,0.060246,0.150032,0.0,0.0,0.069378,0.054064,0.061797,0.048535,0.953276,0.009006,0.021165,0.008379,0.0,0.051874,0.0,0.008596,0.045213,0.035512,0.000386,4.5e-05,0.04713,0.047198,0.0,0.0,2024-03-10 19:15:00,0,0,0.1061704578604184
0.053763,0.097458,0.082497,0.067364,0.0,0.902564,0.237288,0.0,0.012631,0.0,0.117371,0.108108,0.027397,0.036429,0.064606,0.133454,0.0,0.0,0.075711,0.05695,0.063502,0.049172,0.96232,0.013814,0.020115,0.012712,0.0,0.05278,0.0,0.008596,0.045485,0.034483,0.0,2.2e-05,0.047636,0.047705,0.0,0.0,2024-03-10 19:20:00,0,0,0.11542743842136048
0.053763,0.129237,0.091416,0.070848,0.0,0.902564,0.23823,0.0,0.016889,0.0,0.121956,0.108108,0.027397,0.044775,0.081054,0.137921,0.0,0.0,0.082401,0.056529,0.063282,0.049669,0.922702,0.014487,0.02169,0.013261,0.0,0.052209,0.0,0.008596,0.045533,0.028307,0.000386,4.5e-05,0.045392,0.045461,0.0,0.0,2024-03-10 19:25:00,0,0,0.11275392510926364
0.053763,0.070975,0.081382,0.068525,0.0,0.905128,0.239171,0.0,0.013909,0.000122,0.167848,0.135135,0.027397,0.031875,0.074118,0.182052,0.0,0.0,0.072039,0.056222,0.067075,0.052414,0.960382,0.011763,0.022739,0.010806,0.0,0.056031,0.0,0.010029,0.048638,0.042203,0.0,3.4e-05,0.050677,0.050746,0.0,0.0,2024-03-10 19:30:00,0,0,0.11019261163329867
0.053763,0.050847,0.072464,0.066202,0.0,0.902564,0.23823,0.0,0.012631,0.0,0.13733,0.081081,0.013699,0.034213,0.066191,0.154006,0.0,0.0,0.071202,0.054809,0.058581,0.046228,0.939424,0.011474,0.019591,0.010603,0.0,0.04884,0.0,0.008596,0.042764,0.027792,0.0,2.2e-05,0.043727,0.043796,0.0,0.0,2024-03-10 19:35:00,0,0,0.07646219148654611
0.053763,0.026483,0.060201,0.061556,0.0,0.902564,0.240113,0.0,0.015754,0.0,0.138332,0.148649,0.041096,0.033946,0.082442,0.153855,0.0,0.0,0.067062,0.055371,0.064849,0.050325,0.951626,0.008269,0.021165,0.007714,0.0,0.054376,0.0,0.008596,0.04691,0.042717,0.0,5.6e-05,0.050387,0.050456,0.0,0.0,2024-03-10 19:40:00,0,0,0.1531495509162065
0.053763,0.027542,0.054627,0.059233,0.0,0.902564,0.240113,0.0,0.013483,0.000122,0.133708,0.121622,0.027397,0.034919,0.069956,0.149464,0.0,0.0,0.071263,0.052283,0.057454,0.044935,0.92751,0.008878,0.018891,0.008205,0.0,0.047953,0.0,0.008596,0.041676,0.027792,0.0,1.1e-05,0.043437,0.043507,0.0,0.0,2024-03-10 19:45:00,0,0,0.09840275910988922
0.053763,0.019068,0.046823,0.055749,0.0,0.902564,0.240113,0.0,0.013057,0.000122,0.209194,0.108108,0.027397,0.040787,0.064606,0.223724,0.0,0.0,0.083584,0.058643,0.06757,0.051956,0.949257,0.00891,0.02204,0.008205,0.0,0.056464,0.0,0.010029,0.048302,0.041173,0.000386,4.5e-05,0.048722,0.048719,0.0,0.0,2024-03-10 19:50:00,0,0,0.15128929809087494
0.053763,0.064619,0.055741,0.058072,0.0,0.9,0.239171,0.0,0.012773,0.000122,0.133708,0.108108,0.027397,0.035648,0.065597,0.149427,0.0,0.0,0.070659,0.054827,0.061028,0.047879,0.910428,0.010962,0.02064,0.010025,0.0,0.050692,0.0,0.008596,0.044173,0.031395,0.0,2.2e-05,0.045392,0.045461,0.0,0.0,2024-03-10 19:55:00,0,0,0.07880125052287545
0.043011,0.051907,0.054627,0.056911,0.0,0.902564,0.240113,0.0,0.013199,0.000122,0.153322,0.094595,0.027397,0.034643,0.068371,0.168351,0.0,0.0,0.071928,0.05466,0.06067,0.046745,0.817268,0.013109,0.019066,0.012019,0.0,0.050534,0.0,0.008596,0.043324,0.033968,0.000386,4.5e-05,0.046406,0.046475,0.0,0.0,2024-03-10 20:00:00,0,0,0.08044915704709081
0.043011,0.023305,0.044593,0.052265,0.0,0.902564,0.240113,0.0,0.012631,0.000122,0.134864,0.121622,0.027397,0.026399,0.071145,0.15113,0.0,0.0,0.069612,0.052897,0.061687,0.048296,0.922199,0.009615,0.02064,0.00887,0.0,0.051302,0.0,0.008596,0.044621,0.034483,0.0,2.2e-05,0.046116,0.046113,0.0,0.0,2024-03-10 20:05:00,0,0,0.10941248273553754
0.043011,0.080508,0.06243,0.059233,0.0,0.902564,0.240113,0.0,0.012489,0.0,0.134903,0.094595,0.027397,0.033259,0.065597,0.149351,0.0,0.0,0.07061,0.053599,0.060368,0.047083,0.921984,0.011474,0.019941,0.01043,0.0,0.050455,0.0,0.008596,0.043741,0.033453,0.0,4.5e-05,0.045464,0.045461,0.0,0.0,2024-03-10 20:10:00,0,0,0.0874329325426329
0.053763,0.048729,0.055741,0.056911,0.0,0.902564,0.241055,0.0,0.016321,0.000122,0.105079,0.121622,0.041096,0.044621,0.07828,0.121532,0.0,0.0,0.075773,0.056239,0.064519,0.049947,0.946745,0.009327,0.02099,0.008581,0.0,0.053666,0.0,0.008596,0.046221,0.0386,0.0,3.4e-05,0.047564,0.047633,0.0,0.0,2024-03-10 20:15:00,0,0,0.08154117225977552
0.043011,0.027542,0.047938,0.053426,0.0,0.9,0.241055,0.0,0.013199,0.000244,0.184032,0.108108,0.027397,0.037953,0.066587,0.200447,0.0,0.0,0.0696,0.053888,0.059296,0.046844,0.952056,0.011122,0.02029,0.010257,0.0,0.049293,0.0,0.010029,0.043196,0.029851,0.000386,3.4e-05,0.044089,0.044086,0.0,0.0,2024-03-10 20:20:00,0,0,0.1071168816137882
0.043011,0.050847,0.050167,0.053426,0.0,0.897436,0.240113,0.0,0.013341,0.0,0.137562,0.094595,0.027397,0.037107,0.067578,0.15166,0.0,0.0,0.072889,0.05509,0.062704,0.048535,0.900667,0.013814,0.020465,0.012655,0.0,0.052209,0.0,0.010029,0.044957,0.037056,0.0,3.4e-05,0.046768,0.046837,0.0,0.0,2024-03-10 20:25:00,0,0,0.09758235746521425
0.043011,0.054025,0.049052,0.052265,0.0,0.902564,0.241055,0.0,0.013341,0.000244,0.132976,0.121622,0.027397,0.029822,0.072335,0.148215,0.0,0.0,0.073789,0.05416,0.061962,0.048475,0.94208,0.011731,0.02099,0.010719,0.0,0.051381,0.0,0.008596,0.044669,0.032424,0.000386,4.5e-05,0.04532,0.045389,0.0,0.0,2024-03-10 20:30:00,0,0,0.0965044831533714
0.043011,0.033898,0.042363,0.051103,0.0,0.902564,0.241055,0.0,0.016889,0.000122,0.133785,0.148649,0.041096,0.031894,0.089972,0.149994,0.0,0.0,0.075982,0.055494,0.062457,0.047898,0.866719,0.012981,0.019416,0.011874,0.0,0.051972,0.0,0.008596,0.044397,0.035512,0.0,2.2e-05,0.04655,0.046619,0.0,0.0,2024-03-10 20:35:00,0,0,0.11160102125443665
0.053763,0.069915,0.050167,0.052265,0.0,0.9,0.241055,0.0,0.014476,0.000122,0.137562,0.094595,0.027397,0.036672,0.07392,0.153401,0.0,0.0,0.063772,0.051502,0.06034,0.04754,0.886528,0.013974,0.02099,0.012828,0.0,0.050278,0.0,0.008596,0.043965,0.033968,0.0,2.2e-05,0.045682,0.045751,0.0,0.0,2024-03-10 20:40:00,0,0,0.09270251467969257
0.053763,0.040254,0.043478,0.049942,0.0,0.9,0.241996,0.0,0.012915,0.000122,0.117949,0.121622,0.027397,0.035274,0.066587,0.134401,0.0,0.0,0.078766,0.057757,0.064766,0.050067,0.960741,0.012853,0.02099,0.011759,0.0,0.053824,0.0,0.010029,0.046301,0.037571,0.0,3.4e-05,0.047202,0.047271,0.0,0.0,2024-03-10 20:45:00,0,0,0.10647382487125955
0.053763,0.073093,0.055741,0.052265,0.0,0.894872,0.240113,0.0,0.012773,0.000244,0.313386,0.094595,0.027397,0.031524,0.067975,0.326937,0.0,0.0,0.072458,0.054002,0.063089,0.049828,0.916673,0.008429,0.022214,0.007772,0.0,0.052603,0.0,0.008596,0.046077,0.034997,0.0,3.4e-05,0.045971,0.04604,0.0,0.0,2024-03-10 20:50:00,0,0,0.16945599216429158
0.053763,0.091102,0.06243,0.056911,0.0,0.894872,0.239171,0.0,0.014902,0.0,0.155402,0.081081,0.013699,0.033591,0.07828,0.169638,0.0,0.0,0.0713,0.052862,0.060038,0.045969,0.910357,0.008333,0.018716,0.007772,0.0,0.050514,0.0,0.008596,0.043052,0.036027,0.0,3.4e-05,0.045682,0.045751,0.0,0.0,2024-03-10 20:55:00,0,0,0.09355681084854235
0.053763,0.044492,0.053512,0.052265,0.0,0.897436,0.240113,0.0,0.01178,0.000244,0.20457,0.121622,0.027397,0.032674,0.062426,0.21922,0.0,0.0,0.073703,0.052432,0.058801,0.045671,0.857963,0.008942,0.019416,0.00835,0.0,0.04884,0.0,0.008596,0.042204,0.029336,0.0,3.4e-05,0.043437,0.043507,0.0,0.0,2024-03-10 21:00:00,0,0,0.10284177045780599
0.053763,0.040254,0.049052,0.052265,0.0,0.894872,0.23823,0.0,0.012489,0.000122,0.154246,0.108108,0.027397,0.043405,0.060246,0.169713,0.0,0.0,0.07374,0.055573,0.063227,0.049072,0.901026,0.011859,0.020815,0.010863,0.0,0.052603,0.0,0.008596,0.045389,0.037571,0.0,3.4e-05,0.04684,0.046909,0.0,0.0,2024-03-10 21:05:00,0,0,0.08286976600154256
0.053763,0.054025,0.051282,0.052265,0.0,0.897436,0.23823,0.0,0.010644,0.000244,0.133516,0.121622,0.027397,0.031033,0.057075,0.14814,0.0,0.0,0.07666,0.05402,0.060753,0.047401,0.86837,0.008333,0.020115,0.007743,0.0,0.050219,0.0,0.008596,0.043565,0.029851,0.0,4.5e-05,0.043799,0.043796,0.0,0.0,2024-03-10 21:10:00,0,0,0.10123524973756251
0.053763,0.051907,0.049052,0.051103,0.0,0.9,0.23823,0.0,0.011212,0.000366,0.137176,0.108108,0.027397,0.029289,0.061237,0.152947,0.0,0.0,0.079025,0.057257,0.066168,0.051519,0.891265,0.013686,0.022564,0.01251,0.0,0.054809,0.0,0.008596,0.047438,0.037571,0.0,2.2e-05,0.047202,0.047271,0.0,0.0,2024-03-10 21:15:00,0,0,0.10465646624523242
0.053763,0.052966,0.050167,0.051103,0.0,0.9,0.23823,0.0,0.012064,0.0,0.117216,0.121622,0.027397,0.030813,0.065002,0.132962,0.0,0.0,0.080541,0.054923,0.061,0.046804,0.896864,0.010032,0.019066,0.009245,0.0,0.050573,0.0,0.008596,0.043212,0.031395,0.000386,5.6e-05,0.044306,0.044375,0.0,0.0,2024-03-10 21:20:00,0,0,0.10890460434517826
0.053763,0.073093,0.055741,0.052265,0.0,0.9,0.239171,0.0,0.010786,0.0,0.135327,0.121622,0.027397,0.032052,0.057868,0.150978,0.0,0.0,0.082869,0.056634,0.065756,0.050862,0.921194,0.009551,0.022214,0.008812,0.0,0.054297,0.0,0.008596,0.046749,0.034483,0.0,2.2e-05,0.045971,0.04604,0.0,0.0,2024-03-10 21:25:00,0,0,0.09613942409188184
0.053763,0.043432,0.049052,0.051103,0.0,0.902564,0.240113,0.0,0.01107,0.0,0.154709,0.094595,0.027397,0.033006,0.058859,0.169221,0.0,0.0,0.072581,0.054967,0.060808,0.046765,0.904615,0.011218,0.018891,0.010459,0.0,0.050731,0.0,0.008596,0.043421,0.035512,0.0,4.5e-05,0.045609,0.045606,0.0,0.0,2024-03-10 21:30:00,0,0,0.08510897169944799
0.053763,0.041314,0.047938,0.049942,0.0,0.9,0.240113,0.0,0.010644,0.000122,0.144343,0.081081,0.027397,0.036307,0.054895,0.160743,0.0,0.0,0.071202,0.052353,0.058251,0.045671,0.855738,0.009551,0.019241,0.008899,0.0,0.048209,0.0,0.008596,0.041996,0.028307,0.0,2.2e-05,0.042786,0.042783,0.0,0.0,2024-03-10 21:35:00,0,0,0.07398903165080087
0.053763,0.022246,0.039019,0.046458,0.0,0.897436,0.241055,0.0,0.012206,0.0,0.120838,0.054054,0.013699,0.031187,0.065597,0.137012,0.0,0.0,0.076487,0.054134,0.064106,0.048953,0.869949,0.012276,0.02029,0.011297,0.0,0.05343,0.0,0.010029,0.045469,0.041173,0.0,1.1e-05,0.047202,0.047271,0.0,0.0,2024-03-10 21:40:00,0,0,0.11940816452529834
0.043011,0.025424,0.039019,0.045296,0.0,0.897436,0.241055,0.0,0.012631,0.000122,0.150355,0.108108,0.027397,0.03245,0.06738,0.165739,0.0,0.0,0.068047,0.048774,0.054677,0.042309,0.792292,0.009231,0.017142,0.008494,0.0,0.045589,0.0,0.008596,0.039243,0.027792,0.0,3.4e-05,0.041772,0.041769,0.0,0.0,2024-03-10 21:45:00,0,0,0.07558077599849482
0.053763,0.025424,0.035674,0.044135,0.0,0.897436,0.241055,0.0,0.015044,0.000244,0.149892,0.135135,0.027397,0.028214,0.082442,0.165588,0.0,0.0,0.086171,0.057897,0.069357,0.052871,0.893347,0.009615,0.022914,0.008956,0.0,0.057429,0.0,0.010029,0.048798,0.042203,0.000386,3.4e-05,0.048722,0.048791,0.0,0.0,2024-03-10 21:50:00,0,0,0.13290997421336181
0.043011,0.022246,0.031215,0.041812,0.0,0.897436,0.241055,0.0,0.014192,0.000244,0.137253,0.148649,0.041096,0.039983,0.070353,0.152644,0.0,0.0,0.070536,0.051476,0.056739,0.044199,0.891696,0.01484,0.018716,0.013521,0.0,0.047145,0.0,0.010029,0.040828,0.027277,0.0,2.2e-05,0.042134,0.042204,0.0,0.0,2024-03-10 21:55:00,0,0,0.13832796763643085
0.053763,0.008475,0.024526,0.038328,0.0,0.897436,0.241055,0.0,0.010219,0.0,0.133708,0.094595,0.027397,0.030449,0.055688,0.148935,0.0,0.0,0.080775,0.055897,0.067075,0.051777,0.894926,0.011282,0.022389,0.010401,0.0,0.055696,0.0,0.010029,0.047854,0.040659,0.0,3.4e-05,0.047709,0.047778,0.0,0.0,2024-03-10 22:00:00,0,0,0.12293522279084985
0.064516,0.041314,0.031215,0.039489,0.0,0.9,0.241055,0.0,0.009367,0.0,0.117794,0.081081,0.013699,0.027466,0.051922,0.133303,0.0,0.0,0.082734,0.055178,0.060643,0.047023,0.915165,0.008654,0.019591,0.008003,0.0,0.050041,0.0,0.008596,0.04318,0.028821,0.0,2.2e-05,0.042713,0.042783,0.0,0.0,2024-03-10 22:05:00,0,0,0.10698370418748923
0.053763,0.049788,0.03233,0.039489,0.0,0.9,0.242938,0.0,0.014051,0.0,0.142802,0.108108,0.027397,0.032763,0.074713,0.158132,0.0,0.0,0.076623,0.05409,0.060505,0.046884,0.861767,0.010032,0.019941,0.009332,0.0,0.05012,0.0,0.008596,0.043196,0.03088,0.0,3.4e-05,0.043655,0.043651,0.0,0.0,2024-03-10 22:10:00,0,0,0.0754197867002879
0.053763,0.041314,0.03233,0.038328,0.0,0.9,0.243879,0.0,0.013199,0.000122,0.208809,0.135135,0.027397,0.023585,0.0761,0.223988,0.0,0.0,0.076204,0.055897,0.065234,0.050484,0.885308,0.012853,0.02169,0.011759,0.0,0.05412,0.0,0.010029,0.046589,0.0386,0.000386,4.5e-05,0.046985,0.047054,0.0,0.0,2024-03-10 22:15:00,0,0,0.15980153858491264
0.043011,0.027542,0.028986,0.036005,0.0,0.897436,0.242938,0.0,0.01036,0.000244,0.166885,0.094595,0.027397,0.037734,0.052319,0.181901,0.0,0.0,0.069255,0.051976,0.058279,0.045949,0.834278,0.011571,0.02029,0.010632,0.0,0.048465,0.0,0.010029,0.042396,0.028821,0.0,4.5e-05,0.042786,0.042783,0.0,0.0,2024-03-10 22:20:00,0,0,0.11291825871828849
0.053763,0.042373,0.031215,0.036005,0.0,0.897436,0.242938,0.0,0.014476,0.000122,0.133785,0.148649,0.041096,0.040268,0.071542,0.149616,0.0,0.0,0.07544,0.05645,0.065893,0.050763,0.905189,0.008429,0.02099,0.007859,0.0,0.05473,0.0,0.008596,0.046942,0.041173,0.0,3.4e-05,0.048505,0.048502,0.0,0.0,2024-03-10 22:25:00,0,0,0.11193597916056386
0.053763,0.01589,0.024526,0.03252,0.0,0.897436,0.242938,0.0,0.013625,0.000122,0.133362,0.108108,0.027397,0.028536,0.074713,0.148707,0.0,0.0,0.062848,0.050353,0.056794,0.044974,0.883658,0.011571,0.019766,0.010574,0.0,0.047224,0.0,0.008596,0.041484,0.028307,0.0,4.5e-05,0.042713,0.04271,0.0,0.0,2024-03-10 22:30:00,0,0,0.1179512710537846
0.053763,0.036017,0.026756,0.033682,0.0,0.897436,0.242938,0.0,0.016463,0.0,0.138178,0.121622,0.027397,0.030706,0.088981,0.153817,0.0,0.0,0.065842,0.053309,0.062649,0.048495,0.861695,0.011154,0.020465,0.010228,0.0,0.052366,0.0,0.008596,0.045069,0.041688,0.000386,3.4e-05,0.047926,0.047995,0.0,0.0,2024-03-10 22:35:00,0,0,0.09235299131399491
0.053763,0.034958,0.026756,0.03252,0.0,0.897436,0.242938,0.0,0.007806,0.000122,0.116793,0.081081,0.013699,0.021013,0.046373,0.132811,0.0,0.0,0.074688,0.053748,0.058251,0.045432,0.868083,0.010994,0.019241,0.010112,0.0,0.048209,0.0,0.008596,0.041804,0.027277,0.000386,3.4e-05,0.042134,0.042204,0.0,0.0,2024-03-10 22:40:00,0,0,0.1104208354665825
0.043011,0.042373,0.0301,0.033682,0.0,0.897436,0.242938,0.0,0.011638,0.000122,0.155556,0.148649,0.041096,0.041142,0.057471,0.171341,0.0,0.0,0.070832,0.052976,0.060533,0.046566,0.827532,0.009744,0.018891,0.008985,0.0,0.050435,0.0,0.008596,0.04318,0.036027,0.000386,3.4e-05,0.045754,0.045823,0.0,0.0,2024-03-10 22:45:00,0,0,0.12079324755759406
0.043011,0.047669,0.033445,0.034843,0.0,0.892308,0.241055,0.0,0.011212,0.000244,0.133092,0.121622,0.027397,0.032571,0.059255,0.149994,0.0,0.0,0.073345,0.052555,0.06199,0.048396,0.864781,0.013141,0.02134,0.011788,0.0,0.051539,0.0,0.010029,0.044733,0.035512,0.0,4.5e-05,0.044885,0.044882,0.0,0.0,2024-03-10 22:50:00,0,0,0.12590926520282628
0.043011,0.028602,0.0301,0.03252,0.0,0.894872,0.240113,0.0,0.012773,0.000122,0.133477,0.094595,0.027397,0.032455,0.067776,0.147156,0.0,0.0,0.076315,0.054687,0.061632,0.047282,0.834781,0.014199,0.019241,0.012857,0.0,0.051223,0.0,0.008596,0.043773,0.036027,0.0,3.4e-05,0.045464,0.045534,0.0,0.0,2024-03-10 22:55:00,0,0,0.11240564843255521
0.053763,0.024364,0.026756,0.031359,0.0,0.897436,0.240113,0.0,0.012489,0.000122,0.120761,0.135135,0.027397,0.03115,0.066984,0.136899,0.0,0.0,0.082315,0.056581,0.06757,0.052454,0.889615,0.014551,0.023264,0.013261,0.0,0.055834,0.0,0.010029,0.048222,0.038085,0.0,3.4e-05,0.047274,0.047271,0.0,0.0,2024-03-10 23:00:00,0,0,0.13484431673605252
0.064516,0.067797,0.039019,0.034843,0.0,0.897436,0.240113,0.0,0.010502,0.0,0.150624,0.121622,0.027397,0.030383,0.057075,0.165739,0.0,0.0,0.085001,0.064801,0.081453,0.064428,0.903395,0.014327,0.030785,0.013117,0.0,0.067674,0.0,0.011461,0.059361,0.051981,0.0,4.5e-05,0.058134,0.058202,0.0,0.0,2024-03-10 23:05:00,0,0,0.1453325800691186
0.064516,0.065678,0.043478,0.036005,0.0,0.897436,0.240113,0.0,0.009935,0.000122,0.122072,0.108108,0.027397,0.032983,0.052715,0.138299,0.0,0.0,0.086171,0.061511,0.073783,0.057526,0.854805,0.011987,0.025538,0.01095,0.0,0.061251,0.0,0.010029,0.053087,0.042717,0.0,4.5e-05,0.053862,0.053858,0.0,0.0,2024-03-10 23:10:00,0,0,0.10523996248741323
0.064516,0.058263,0.044593,0.037166,0.0,0.897436,0.240113,0.0,0.01178,0.0,0.150277,0.108108,0.027397,0.038832,0.058859,0.165512,0.0,0.0,0.074898,0.057239,0.064794,0.050902,0.914591,0.010833,0.022214,0.010054,0.0,0.05408,0.0,0.010029,0.04715,0.033453,0.0,3.4e-05,0.049012,0.049008,0.0,0.0,2024-03-10 23:15:00,0,0,0.07550067384859889
0.053763,0.057203,0.045708,0.037166,0.0,0.897436,0.240113,0.0,0.012064,0.000122,0.153476,0.094595,0.027397,0.033984,0.062822,0.169146,0.0,0.0,0.07836,0.05838,0.067598,0.052255,0.821288,0.008814,0.02204,0.008176,0.0,0.056306,0.0,0.010029,0.048414,0.039629,0.000386,2.2e-05,0.050894,0.05089,0.0,0.0,2024-03-10 23:20:00,0,0,0.09748258695988415
0.064516,0.037076,0.041249,0.036005,0.0,0.894872,0.241055,0.0,0.013483,0.000244,0.127119,0.108108,0.027397,0.030444,0.072731,0.143295,0.0,0.0,0.075637,0.057818,0.067433,0.052991,0.901601,0.009968,0.023264,0.009188,0.0,0.056208,0.0,0.010029,0.049038,0.037571,0.0,2.2e-05,0.051256,0.051325,0.0,0.0,2024-03-10 23:25:00,0,0,0.1024821752453114
0.064516,0.040254,0.039019,0.034843,0.0,0.897436,0.241996,0.0,0.016605,0.001234,0.185805,0.148649,0.041096,0.038585,0.083432,0.198478,0.0,0.0,0.090249,0.062862,0.071831,0.055039,0.834637,0.014167,0.023089,0.013001,0.0,0.059656,0.0,0.010029,0.050895,0.040144,0.000386,3.4e-05,0.052704,0.052773,0.0,0.0,2024-03-10 23:30:00,0,0,0.13075054639053957
0.075269,0.037076,0.039019,0.034843,0.0,0.9,0.242938,0.0,0.020153,0.000244,0.167694,0.094595,0.027397,0.053042,0.090369,0.184096,0.0,0.0,0.081305,0.060468,0.071584,0.056671,0.91129,0.011058,0.026238,0.010141,0.0,0.059518,0.0,0.010029,0.052255,0.0386,0.0,2.2e-05,0.051763,0.051831,0.0,0.0,2024-03-10 23:35:00,0,0,0.07483553343308168
0.053763,0.051907,0.042363,0.036005,0.0,0.897436,0.241996,0.0,0.016889,0.000122,0.162878,0.121622,0.027397,0.041049,0.083432,0.177889,0.0,0.0,0.071559,0.058231,0.066306,0.051777,0.793871,0.014359,0.02204,0.01303,0.0,0.055479,0.0,0.010029,0.048126,0.039115,0.0,2.2e-05,0.051618,0.051614,0.0,0.0,2024-03-10 23:40:00,0,0,0.10527797716712156
0.064516,0.084746,0.053512,0.039489,0.0,0.894872,0.241996,0.0,0.022992,0.0,0.134363,0.135135,0.041096,0.041203,0.113159,0.151281,0.0,0.0,0.071744,0.057652,0.067268,0.05305,0.914807,0.01375,0.023264,0.012597,0.0,0.056109,0.0,0.008596,0.049102,0.0386,0.0,3.4e-05,0.051546,0.051614,0.0,0.0,2024-03-10 23:45:00,0,0,0.09616740751420177
0.064516,0.038136,0.044593,0.037166,0.0,0.894872,0.242938,0.0,0.014334,0.000122,0.12473,0.121622,0.027397,0.041025,0.070551,0.139094,0.0,0.0,0.085703,0.062161,0.073068,0.056611,0.868801,0.010833,0.024663,0.009997,0.0,0.060582,0.0,0.010029,0.052223,0.041688,0.0,4.5e-05,0.053428,0.053496,0.0,0.0,2024-03-10 23:50:00,0,0,0.10399735770242549
